Ticker,Name,Sector,Industry,MarketCap,CapBucket
MMYT,MakeMyTrip Limited,Consumer Cyclical,Travel Services,7921020416.0,Mid
MNDO,MIND C.T.I. Ltd.,Technology,Software - Application,23828600.0,Micro
MNDR,Mobile-health Network Solutions,Healthcare,Health Information Services,2949980.0,Micro
MNDY,monday.com Ltd.,Technology,Software - Application,7515172352.0,Mid
MNKD,MannKind Corporation,Healthcare,Biotechnology,1777936896.0,Small
MNMD,Mind Medicine (MindMed) Inc.,Healthcare,Biotechnology,1269682688.0,Small
MNOV,"MediciNova, Inc.",Healthcare,Biotechnology,62415736.0,Micro
MNPR,Monopar Therapeutics Inc.,Healthcare,Biotechnology,459561280.0,Small
MNRO,"Monro, Inc.",Consumer Cyclical,Auto Parts,624408896.0,Small
MNSB,"MainStreet Bancshares, Inc.",Financial Services,Banks - Regional,157502976.0,Micro
MNSBP,"MainStreet Bancshares, Inc. - D",Financial Services,Banks - Regional,,Unknown
MNST,Monster Beverage Corporation,Consumer Defensive,Beverages - Non-Alcoholic,75533508608.0,Large
MNTK,"Montauk Renewables, Inc.",Basic Materials,Specialty Chemicals,261752192.0,Micro
MNTS,Momentus Inc.,Industrials,Aerospace & Defense,10384682.0,Micro
MNTSW,Momentus Inc.,,,,Unknown
MNY,MoneyHero Limited,Communication Services,Internet Content & Information,56230916.0,Micro
MNYWW,MoneyHero Limited Warrants,,,,Unknown
MNZL,Manzil Russell Halal USA Broad ,,,,Unknown
MOB,Mobilicom Limited,Industrials,Aerospace & Defense,76554872.0,Micro
MOBBW,MOBILICOM LTD C/WTS 31/08/2027 ,,,964200384.0,Small
MOBX,"Mobix Labs, Inc.",Technology,Semiconductors,21965674.0,Micro
MOBXW,"Mobix Labs, Inc.",,,,Unknown
MODD,"Modular Medical, Inc.",Healthcare,Medical Devices,30082266.0,Micro
MODL,VictoryShares WestEnd U.S. Sect,,,,Unknown
MOFG,"MidWestOne Financial Group, Inc",Financial Services,Banks - Regional,805974528.0,Small
MOGO,Mogo Inc.,Technology,Software - Infrastructure,25208508.0,Micro
MOLN,Molecular Partners AG,Healthcare,Biotechnology,158198416.0,Micro
MOMO,Hello Group Inc.,Communication Services,Internet Content & Information,1044351552.0,Small
MOOD,Relative Sentiment Tactical All,,,,Unknown
MORN,"Morningstar, Inc.",Financial Services,Financial Data & Stock Exchanges,9239454720.0,Mid
MOVE,Movano Inc.,Healthcare,Medical Devices,7071560.0,Micro
MPAA,"Motorcar Parts of America, Inc.",Consumer Cyclical,Auto Parts,244084032.0,Micro
MPB,Mid Penn Bancorp,Financial Services,Banks - Regional,730674176.0,Small
MPG,Leverage Shares 2X Long MP Dail,,,,Unknown
MPLT,"MapLight Therapeutics, Inc.",Healthcare,Biotechnology,817168320.0,Small
MPWR,"Monolithic Power Systems, Inc.",Technology,Semiconductors,45335351296.0,Large
MQ,"Marqeta, Inc.",Technology,Software - Infrastructure,2178411264.0,Mid
MQQQ,Tradr 2X Long Innovation 100 Mo,,,,Unknown
MRAL,GraniteShares 2x Long MARA Dail,,,,Unknown
MRAM,"Everspin Technologies, Inc.",Technology,Semiconductors,214394096.0,Micro
MRBK,Meridian Corporation,Financial Services,Banks - Regional,202937584.0,Micro
MRCC,Monroe Capital Corporation,Financial Services,Asset Management,134331296.0,Micro
MRCY,Mercury Systems Inc,Industrials,Aerospace & Defense,4460632064.0,Mid
MREO,Mereo BioPharma Group plc,Healthcare,Biotechnology,367594208.0,Small
MRKR,"Marker Therapeutics, Inc.",Healthcare,Biotechnology,18567336.0,Micro
MRM,MEDIROM Healthcare Technologies,Consumer Cyclical,Personal Services,17463312.0,Micro
MRNA,"Moderna, Inc.",Healthcare,Biotechnology,12190889984.0,Large
MRNO,Murano Global Investments PLC,Real Estate,Real Estate - Development,50777888.0,Micro
MRNOW,Murano Global Investments PLC W,,,,Unknown
MRSN,"Mersana Therapeutics, Inc.",Healthcare,Biotechnology,145338656.0,Micro
MRTN,"Marten Transport, Ltd.",Industrials,Trucking,931778496.0,Small
MRUS,Merus N.V.,Healthcare,Biotechnology,7351108096.0,Mid
MRVI,"Maravai LifeSciences Holdings, ",Healthcare,Biotechnology,1198098304.0,Small
MRVL,"Marvell Technology, Inc.",Technology,Semiconductors,74433708032.0,Large
MRX,Marex Group plc,Financial Services,Capital Markets,2884616448.0,Mid
MSAI,"MultiSensor AI Holdings, Inc.",Technology,Software - Infrastructure,34841996.0,Micro
MSAIW,"MultiSensor AI Holdings, Inc.",,,,Unknown
MSBI,"Midland States Bancorp, Inc.",Financial Services,Banks - Regional,456896480.0,Small
MSBIP,"Midland States Bancorp, Inc. - ",Financial Services,Banks - Regional,,Unknown
MSDD,GraniteShares 2x Short MSTR Dai,,,,Unknown
MSEX,Middlesex Water Company,Utilities,Utilities - Regulated Water,943480832.0,Small
MSFD,Direxion Daily MSFT Bear 1X Sha,,,,Unknown
MSFL,GraniteShares 2x Long MSFT Dail,,,,Unknown
MSFT,Microsoft Corporation,Technology,Software - Infrastructure,3625229484032.0,Large
MSFU,Direxion Daily MSFT Bull 2X Sha,,,,Unknown
MSGM,Motorsport Games Inc.,Communication Services,Electronic Gaming & Multimedia,16047906.0,Micro
MSGY,Masonglory Limited,Industrials,Engineering & Construction,38123000.0,Micro
MSS,Maison Solutions Inc.,Consumer Defensive,Grocery Stores,8989325.0,Micro
MST,Defiance Leveraged Long + Incom,,,,Unknown
MSTP,GraniteShares 2x Long MSTR Dail,,,,Unknown
MSTR,Strategy Inc,Technology,Software - Application,45634646016.0,Large
MSTX,Defiance Daily Target 2x Long M,,,,Unknown
MSW,Ming Shing Group Holdings Limit,Industrials,Engineering & Construction,11664525.0,Micro
MTC,"MMTec, Inc.",Technology,Software - Application,80346176.0,Micro
MTCH,"Match Group, Inc.",Communication Services,Internet Content & Information,7829844992.0,Mid
MTEK,Maris-Tech Ltd.,Technology,Electronic Components,9848561.0,Micro
MTEKW,Maris-Tech Ltd. Warrants,,,,Unknown
MTEN,Mingteng International Corporat,Industrials,Metal Fabrication,16803124.0,Micro
MTEX,"Mannatech, Incorporated",Consumer Defensive,Food Distribution,14561131.0,Micro
MTLS,Materialise NV,Technology,Software - Application,347188768.0,Small
MTRX,Matrix Service Company,Industrials,Engineering & Construction,330463200.0,Small
MTSI,MACOM Technology Solutions Hold,Technology,Semiconductors,13114019840.0,Large
MTVA,MetaVia Inc.,Healthcare,Biotechnology,21220536.0,Micro
MTYY,GraniteShares YieldBOOST MSTR E,,,,Unknown
MU,"Micron Technology, Inc.",Technology,Semiconductors,320533790720.0,Large
MUD,Direxion Daily MU Bear 1X Share,,,,Unknown
MULL,GraniteShares 2x Long MU Daily ,,,,Unknown
MULT,Franklin Multisector Income ETF,,,,Unknown
MUU,Direxion Daily MU Bull 2X Share,,,,Unknown
MVBF,MVB Financial Corp.,Financial Services,Banks - Regional,330759840.0,Small
MVIS,"Microvision, Inc.",Technology,Scientific & Technical Instruments,278155840.0,Micro
MVLL,GraniteShares 2x Long MRVL Dail,,,,Unknown
MVST,"Microvast Holdings, Inc.",Consumer Cyclical,Auto Parts,955012096.0,Small
MVSTW,"Microvast Holdings, Inc.",,,,Unknown
MWYN,"Marwynn Holdings, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",17892596.0,Micro
MXCT,"MaxCyte, Inc.",Healthcare,Medical Devices,171745152.0,Micro
MXL,"MaxLinear, Inc",Technology,Semiconductors,1549120256.0,Small
MYCF,SPDR SSGA My2026 Corporate Bond,,,,Unknown
MYCG,SPDR SSGA My2027 Corporate Bond,,,,Unknown
MYCH,SPDR SSGA My2028 Corporate Bond,,,,Unknown
MYCI,SPDR SSGA My2029 Corporate Bond,,,,Unknown
MYCJ,SPDR SSGA My2030 Corporate Bond,,,,Unknown
MYCK,SPDR SSGA My2031 Corporate Bond,,,,Unknown
MYCL,SPDR SSGA My2032 Corporate Bond,,,,Unknown
MYCM,SPDR SSGA My2033 Corporate Bond,,,,Unknown
MYCN,SPDR SSGA My2034 Corporate Bond,,,,Unknown
MYCO,SPDR SSGA My2035 Corporate Bond,,,,Unknown
MYFW,"First Western Financial, Inc.",Financial Services,Banks - Regional,255095472.0,Micro
MYGN,"Myriad Genetics, Inc.",Healthcare,Diagnostics & Research,604024896.0,Small
MYMF,SPDR SSGA My2026 Municipal Bond,,,,Unknown
MYMG,SPDR SSGA My2027 Municipal Bond,,,,Unknown
MYMH,SPDR SSGA My2028 Municipal Bond,,,,Unknown
MYMI,SPDR SSGA My2029 Municipal Bond,,,,Unknown
MYMJ,SPDR SSGA My2030 Municipal Bond,,,,Unknown
MYMK,SPDR SSGA My2031 Municipal Bond,,,,Unknown
MYNZ,Mainz Biomed N.V.,Healthcare,Diagnostics & Research,10901604.0,Micro
MYPS,"PLAYSTUDIOS, Inc.",Communication Services,Electronic Gaming & Multimedia,85296728.0,Micro
MYPSW,"PLAYSTUDIOS, Inc.",,,,Unknown
MYRG,"MYR Group, Inc.",Industrials,Engineering & Construction,3493413888.0,Mid
MYSE,"Myseum, Inc.",Technology,Software - Application,7974297.0,Micro
MYSEW,"Myseum, Inc.",,,,Unknown
MYSZ,"My Size, Inc.",Technology,Software - Application,2877415.0,Micro
MZTI,The Marzetti Company,Consumer Defensive,Packaged Foods,4566514176.0,Mid
NAAS,Naas Technology Inc.,Consumer Cyclical,Specialty Retail,36915656.0,Micro
NAGE,"Niagen Bioscience, Inc.",Healthcare,Biotechnology,529912736.0,Small
NAII,Natural Alternatives Internatio,Consumer Defensive,Packaged Foods,21124582.0,Micro
NAKA,"Kindly MD, Inc.",Healthcare,Medical Care Facilities,257269424.0,Micro
NAMI,Jinxin Technology Holding Compa,Communication Services,Internet Content & Information,50400288.0,Micro
NAMM,Namib Minerals,Basic Materials,Gold,52603884.0,Micro
NAMMW,Namib Minerals,,,,Unknown
NAMS,NewAmsterdam Pharma Company N.V,Healthcare,Biotechnology,3999293440.0,Mid
NAMSW,NewAmsterdam Pharma Company N.V,,,,Unknown
NAN,Nuveen New York Quality Municip,Financial Services,Asset Management,346135072.0,Small
NATH,"Nathan's Famous, Inc.",Consumer Cyclical,Restaurants,385559008.0,Small
NATO,THEMES TRANSATLANTIC DEFENSE ET,,,,Unknown
NATR,"Nature's Sunshine Products, Inc",Consumer Defensive,Packaged Foods,381104288.0,Small
NAUT,"Nautilus Biotechnology, Inc.",Healthcare,Biotechnology,250084144.0,Micro
NAVI,Navient Corporation,Financial Services,Credit Services,1286637568.0,Small
NAVN,"Navan, Inc.",Technology,Software - Application,3861442304.0,Mid
NB,NioCorp Developments Ltd.,Basic Materials,Other Industrial Metals & Mining,679162560.0,Small
NBBK,"NB Bancorp, Inc.",Financial Services,Banks - Regional,942878528.0,Small
NBIG,Leverage Shares 2X Long NBIS Da,,,,Unknown
NBIL,GraniteShares 2x Long NBIS Dail,,,,Unknown
NBIS,Nebius Group N.V.,Communication Services,Internet Content & Information,22055792640.0,Large
NBIX,"Neurocrine Biosciences, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,14483249152.0,Large
NBN,Northeast Bank,Financial Services,Banks - Regional,909040960.0,Small
NBP,NovaBridge Biosciences,Healthcare,Biotechnology,500363104.0,Small
NBTB,NBT Bancorp Inc.,Financial Services,Banks - Regional,2237751552.0,Mid
NBTX,Nanobiotix S.A.,Healthcare,Biotechnology,1114652160.0,Small
NCEL,NewcelX Ltd.,Healthcare,Biotechnology,11395948.0,Micro
NCEW,New Century Logistics Limited,Industrials,Integrated Freight & Logistics,15023125.0,Micro
NCI,Neo-Concept International Group,Consumer Cyclical,Apparel Manufacturing,4958080.0,Micro
NCIQ,Hashdex Nasdaq Crypto Index US ,,,,Unknown
NCMI,"National CineMedia, Inc.",Communication Services,Advertising Agencies,367818176.0,Small
NCNA,NuCana plc,Healthcare,Biotechnology,6315741.0,Micro
NCNO,"nCino, Inc.",Technology,Software - Application,3044769024.0,Mid
NCPB,Nuveen Core Plus Bond ETF,,,,Unknown
NCPL,Netcapital Inc.,Financial Services,Capital Markets,5271800.0,Micro
NCPLW,NETCAPITAL INC C/WTS 05/07/2027,,,,Unknown
NCRA,"Nocera, Inc.",Consumer Defensive,Packaged Foods,11968160.0,Micro
NCSM,"NCS Multistage Holdings, Inc.",Energy,Oil & Gas Equipment & Services,102678576.0,Micro
NCT,Intercont (Cayman) Limited,Industrials,Marine Shipping,7011389.0,Micro
NCTY,The9 Limited - American Deposit,Financial Services,Capital Markets,106482008.0,Micro
NDAA,Ned Davis Research 360 Dynamic ,,,,Unknown
NDAQ,"Nasdaq, Inc.",Financial Services,Financial Data & Stock Exchanges,57006559232.0,Large
NDLS,Noodles & Company,Consumer Cyclical,Restaurants,33090058.0,Micro
NDRA,ENDRA Life Sciences Inc.,Healthcare,Diagnostics & Research,7605242.0,Micro
NDSN,Nordson Corporation,Industrials,Specialty Industrial Machinery,13620379648.0,Large
NECB,"NorthEast Community Bancorp, In",Financial Services,Banks - Regional,309585600.0,Small
NEGG,"Newegg Commerce, Inc.",Consumer Cyclical,Internet Retail,1110804096.0,Small
NEMG,Leverage Shares 2x Long NEM Dai,,,,Unknown
NEO,"NeoGenomics, Inc.",Healthcare,Diagnostics & Research,1588882176.0,Small
NEOG,Neogen Corporation,Healthcare,Diagnostics & Research,1549339264.0,Small
NEON,Neonode Inc.,Technology,Electronic Components,32391038.0,Micro
NEOV,NeoVolta Inc.,Industrials,Electrical Equipment & Parts,103171632.0,Micro
NEOVW,NeoVolta Inc. Warrant,,,,Unknown
NEPH,"Nephros, Inc.",Healthcare,Medical Instruments & Supplies,52389544.0,Micro
NERV,"Minerva Neurosciences, Inc",Healthcare,Biotechnology,181319744.0,Micro
NESR,National Energy Services Reunit,Energy,Oil & Gas Equipment & Services,1520736384.0,Small
NETG,Leverage Shares 2X Long NET Dai,,,,Unknown
NEUP,Neuphoria Therapeutics Inc.,Healthcare,Biotechnology,20003664.0,Micro
NEWT,"NewtekOne, Inc.",Financial Services,Banks - Regional,331626144.0,Small
NEWTG,"NewtekOne, Inc. - 8.50% Fixed R",,,,Unknown
NEWTH,"NewtekOne, Inc. - 8.625% Fixed ",,,,Unknown
NEWTI,"NewtekOne, Inc. - 8.00% Fixed R",,,,Unknown
NEWTP,"NewtekOne, Inc. - Depositary Sh",Financial Services,Banks - Regional,,Unknown
NEWTZ,"NewtekOne, Inc. - 5.50% Notes D",,,,Unknown
NEWZ,StockSnips AI-Powered Sentiment,,,,Unknown
NEXM,NexMetals Mining Corp.,Basic Materials,Other Industrial Metals & Mining,146221712.0,Micro
NEXN,Nexxen International Ltd.,Communication Services,Advertising Agencies,424893856.0,Small
NEXT,NextDecade Corporation,Energy,Oil & Gas Equipment & Services,1424631552.0,Small
NFBK,"Northfield Bancorp, Inc.",Financial Services,Banks - Regional,490437472.0,Small
NFE,New Fortress Energy Inc.,Energy,Oil & Gas Midstream,332926752.0,Small
NFLX,"Netflix, Inc.",Communication Services,Entertainment,400299950080.0,Large
NFTY,First Trust India Nifty 50 Equa,,,,Unknown
NFXL,Direxion Daily NFLX Bull 2X Sha,,,,Unknown
NFXS,Direxion Daily NFLX Bear 1X Sha,,,,Unknown
NGNE,Neurogene Inc.,Healthcare,Biotechnology,309950912.0,Small
NHIC,NewHold Investment Corp III,,,286068224.0,Micro
NHICU,NewHold Investment Corp III,,,,Unknown
NHICW,NewHold Investment Corp.,,,,Unknown
NHPAP,"National Healthcare Properties,",Real Estate,REIT - Healthcare Facilities,,Unknown
NHPBP,"National Healthcare Properties,",Real Estate,REIT - Healthcare Facilities,,Unknown
NHTC,Natural Health Trends Corp. - C,Consumer Cyclical,Internet Retail,38223408.0,Micro
NICE,NICE Ltd,Technology,Software - Application,6957672960.0,Mid
NIKL,Sprott Nickel Miners ETF,,,,Unknown
NIOBW,NioCorp Developments Ltd. Warra,,,,Unknown
NIOG,Themes ETF Trust - Leverage Shares 2x Long NIO Daily ETF,,,,Unknown
NIPG,NIP Group Inc.,Communication Services,Entertainment,124744752.0,Micro
NISN,NiSun Intl Enterprise Developme,Industrials,Specialty Business Services,6477783.0,Micro
NITO,"N2OFF, Inc.",Basic Materials,Agricultural Inputs,6022602.0,Micro
NIU,Niu Technologies,Consumer Cyclical,Auto Manufacturers,264297856.0,Micro
NIVF,NewGenIvf Group Limited,Healthcare,Medical Care Facilities,1055814.0,Micro
NIVFW,NewGenIvf Group Limited Warrant,,,,Unknown
NIXT,Research Affiliates Deletions E,,,,Unknown
NIXX,"Nixxy, Inc.",Industrials,Staffing & Employment Services,26865624.0,Micro
NIXXW,"Nixxy, Inc.",,,,Unknown
NKLR,Terra Innovatum Global N.V.,Utilities,Utilities - Regulated Electric,312839200.0,Small
NKSH,"National Bankshares, Inc.",Financial Services,Banks - Regional,215616448.0,Micro
NKTR,Nektar Therapeutics,Healthcare,Biotechnology,904997312.0,Small
NKTX,"Nkarta, Inc.",Healthcare,Biotechnology,130694304.0,Micro
NMFC,New Mountain Finance Corporatio,Financial Services,Asset Management,945938752.0,Small
NMFCZ,New Mountain Finance Corporatio,,,,Unknown
NMIH,NMI Holdings Inc,Financial Services,Insurance - Specialty,3212344320.0,Mid
NMP,NMP Acquisition Corp.,,,160187456.0,Micro
NMPAR,NMP Acquisition Corp.,,,,Unknown
NMPAU,NMP Acquisition Corp.,,,,Unknown
NMRA,"Neumora Therapeutics, Inc.",Healthcare,Biotechnology,302490432.0,Small
NMRK,"Newmark Group, Inc.",Real Estate,Real Estate Services,4455136256.0,Mid
NMTC,NeuroOne Medical Technologies C,Healthcare,Medical Devices,36786476.0,Micro
NN,NextNav Inc.,Technology,Software - Infrastructure,2301532416.0,Mid
NNAVW,NextNav Inc. Warrant,,,,Unknown
NNBR,"NN, Inc.",Industrials,Conglomerates,68405976.0,Micro
NNDM,Nano Dimension Ltd.,Technology,Computer Hardware,351563232.0,Small
NNE,Nano Nuclear Energy Inc.,Industrials,Specialty Industrial Machinery,1438012672.0,Small
NNNN,Anbio Biotechnology,Healthcare,Medical Instruments & Supplies,1470355200.0,Small
NNOX,NANO-X IMAGING LTD,Healthcare,Medical Devices,186995072.0,Micro
NODK,"NI Holdings, Inc.",Financial Services,Insurance - Property & Casualty,279737280.0,Micro
NOEM,CO2 Energy Transition Corp.,Financial Services,Shell Companies,98829088.0,Micro
NOEMR,CO2 Energy Transition Corp.,,,,Unknown
NOEMU,CO2 Energy Transition Corp.,Financial Services,Shell Companies,93409200.0,Micro
NOEMW,CO2 Energy Transition Corp. War,,,,Unknown
NOMA,NOMADAR Corp.,Consumer Cyclical,Leisure,82998504.0,Micro
NOTV,"Inotiv, Inc.",Healthcare,Diagnostics & Research,20939968.0,Micro
NOVT,Novanta Inc.,Technology,Scientific & Technical Instruments,4414684160.0,Mid
NOVTU,Novanta Inc. - Tangible Equity,Technology,Scientific & Technical Instruments,,Unknown
NOWL,GraniteShares 2x Long NOW Daily,,,,Unknown
NPAC,New Providence Acquisition Corp,Financial Services,Shell Companies,394166272.0,Small
NPACU,New Providence Acquisition Corp,Financial Services,Shell Companies,,Unknown
NPACW,New Providence Acquisition Corp,,,,Unknown
NPCE,"Neuropace, Inc.",Healthcare,Medical Devices,533589920.0,Small
NPFI,Nuveen Preferred and Income ETF,,,,Unknown
NPT,Texxon Holding Limited,Consumer Cyclical,Specialty Retail,114474600.0,Micro
NRC,National Research Corporation,Healthcare,Health Information Services,430365216.0,Small
NRDS,"NerdWallet, Inc.",Communication Services,Internet Content & Information,1059441408.0,Small
NRES,Xtrackers RREEF Global Natural ,,,,Unknown
NRIM,Northrim BanCorp Inc,Financial Services,Banks - Regional,599319808.0,Small
NRIX,"Nurix Therapeutics, Inc.",Healthcare,Biotechnology,1956426112.0,Small
NRSN,NeuroSense Therapeutics Ltd.,Healthcare,Biotechnology,23759456.0,Micro
NRSNW,NEUROSENSE THERAPEUTICS LTD C/W,,,,Unknown
NRXP,"NRX Pharmaceuticals, Inc.",Healthcare,Biotechnology,75789184.0,Micro
NRXPW,"NRx Pharmaceuticals, Inc.",,,,Unknown
NSCR,Nuveen Sustainable Core ETF,,,,Unknown
NSI,National Security Emerging Mark,,,,Unknown
NSIT,"Insight Enterprises, Inc.",Technology,Electronics & Computer Distribution,2627180544.0,Mid
NSPR,InspireMD Inc.,Healthcare,Medical Devices,82623448.0,Micro
NSSC,"NAPCO Security Technologies, In",Industrials,Security & Protection Services,1525006464.0,Small
NSTS,"NSTS Bancorp, Inc.",Financial Services,Banks - Regional,63025624.0,Micro
NSYS,Nortech Systems Incorporated,Healthcare,Medical Devices,20589538.0,Micro
NTAP,"NetApp, Inc.",Technology,Software - Infrastructure,22059827200.0,Large
NTCL,NETCLASS TECHNOLOGY INC,Technology,Software - Application,12095618.0,Micro
NTCT,"NetScout Systems, Inc.",Technology,Software - Infrastructure,2010593792.0,Mid
NTES,"NetEase, Inc.",Communication Services,Electronic Gaming & Multimedia,88808284160.0,Large
NTGR,"NETGEAR, Inc.",Technology,Communication Equipment,714480704.0,Small
NTHI,"NeOnc Technologies Holdings, In",Healthcare,Biotechnology,205429680.0,Micro
NTIC,Northern Technologies Internati,Basic Materials,Specialty Chemicals,71768816.0,Micro
NTLA,"Intellia Therapeutics, Inc.",Healthcare,Biotechnology,1093434496.0,Small
NTNX,"Nutanix, Inc.",Technology,Software - Infrastructure,14287932416.0,Large
NTRA,"Natera, Inc.",Healthcare,Diagnostics & Research,32594837504.0,Large
NTRB,Nutriband Inc.,Healthcare,Biotechnology,58439444.0,Micro
NTRBW,Nutriband Inc. Warrant,,,,Unknown
NTRP,"NextTrip, Inc.",Consumer Cyclical,Travel Services,46488764.0,Micro
NTRS,Northern Trust Corporation,Financial Services,Asset Management,26719174656.0,Large
NTRSO,Northern Trust Corporation - De,Financial Services,Asset Management,,Unknown
NTSK,"Netskope, Inc.",Technology,Software - Infrastructure,7192704512.0,Mid
NTWK,NETSOL Technologies Inc.,Technology,Software - Application,36334068.0,Micro
NTWO,Newbury Street II Acquisition C,Financial Services,Shell Companies,251292640.0,Micro
NTWOU,Newbury Street II Acquisition C,Financial Services,Shell Companies,,Unknown
NTWOW,Newbury Street II Acquisition C,,,,Unknown
NUAI,"New Era Energy & Digital, Inc.",Technology,Software - Infrastructure,243728224.0,Micro
NUAIW,"New Era Energy & Digital, Inc.",,,,Unknown
NUG,Leverage Shares 2X Long NU Dail,,,,Unknown
NUGY,GraniteShares YieldBOOST Gold M,,,,Unknown
NUKK,Nukkleus Inc.,Technology,Software - Application,70411592.0,Micro
NUKKW,Nukkleus Inc.,,,1537015296.0,Small
NUSB,Nuveen Ultra Short Income ETF,,,,Unknown
NUTR,Nusatrip Incorporated,Consumer Cyclical,Travel Services,174412512.0,Micro
NUTX,Nutex Health Inc.,Healthcare,Medical Care Facilities,1249430784.0,Small
NUVL,"Nuvalent, Inc.",Healthcare,Biotechnology,7568405504.0,Mid
NUWE,"Nuwellis, Inc.",Healthcare,Medical Devices,1841436.0,Micro
NVA,Nova Minerals Limited,Basic Materials,Other Industrial Metals & Mining,283638336.0,Micro
NVAWW,Nova Minerals Limited Warrant,,,,Unknown
NVAX,"Novavax, Inc.",Healthcare,Biotechnology,1109868160.0,Small
NVCR,NovoCure Limited,Healthcare,Medical Devices,1509517056.0,Small
NVCT,"Nuvectis Pharma, Inc.",Healthcare,Biotechnology,198515440.0,Micro
NVD,GraniteShares 2x Short NVDA Dai,,,,Unknown
NVDA,NVIDIA Corporation,Technology,Semiconductors,4638834163712.0,Large
NVDD,Direxion Daily NVDA Bear 1X Sha,,,,Unknown
NVDG,Leverage Shares 2X Long NVDA Da,,,,Unknown
NVDL,GraniteShares 2x Long NVDA Dail,,,,Unknown
NVDS,Tradr 1.5X Short NVDA Daily ETF,,,,Unknown
NVDU,Direxion Daily NVDA Bull 2X Sha,,,,Unknown
NVEC,NVE Corporation,Technology,Semiconductors,295502528.0,Micro
NVMI,Nova Ltd.,Technology,Semiconductor Equipment & Materials,9812593664.0,Mid
NVNI,Nvni Group Limited,Technology,Software - Application,28894088.0,Micro
NVNIW,Nvni Group Limited Warrants,Technology,Software - Application,,Unknown
NVNO,enVVeno Medical Corporation,Healthcare,Medical Devices,7275801.0,Micro
NVTS,Navitas Semiconductor Corporati,Technology,Semiconductors,1705671680.0,Small
NVVE,Nuvve Holding Corp.,Consumer Cyclical,Specialty Retail,4082000.0,Micro
NVVEW,Nuvve Holding Corp.,,,,Unknown
NVX,NOVONIX Limited - American Depo,Industrials,Electrical Equipment & Parts,242642112.0,Micro
NVYY,GraniteShares YieldBOOST NVDA E,,,,Unknown
NWBI,"Northwest Bancshares, Inc.",Financial Services,Banks - Regional,1791093248.0,Small
NWE,"NorthWestern Energy Group, Inc.",Utilities,Utilities - Regulated Electric,3948472064.0,Mid
NWFL,Norwood Financial Corp.,Financial Services,Banks - Regional,262825360.0,Micro
NWGL,Nature Wood Group Limited,Basic Materials,Lumber & Wood Production,23008900.0,Micro
NWL,Newell Brands Inc.,Consumer Defensive,Household & Personal Products,1588768000.0,Small
NWPX,"NWPX Infrastructure, Inc.",Basic Materials,Steel,618331264.0,Small
NWS,News Corporation,Communication Services,Entertainment,16665508864.0,Large
NWSA,News Corporation,Communication Services,Entertainment,15303630848.0,Large
NWTG,"Newton Golf Company, Inc.",Consumer Cyclical,Leisure,7508891.0,Micro
NXGL,"NexGel, Inc",Healthcare,Medical Instruments & Supplies,12458995.0,Micro
NXGLW,"NexGel, Inc Warrant",,,,Unknown
NXL,"Nexalin Technology, Inc.",Healthcare,Medical Devices,11750722.0,Micro
NXPI,NXP Semiconductors N.V.,Technology,Semiconductors,56188776448.0,Large
NXPL,NextPlat Corp,Technology,Software - Application,15569922.0,Micro
NXPLW,NextPlat Corp,,,,Unknown
NXST,"Nexstar Media Group, Inc.",Communication Services,Broadcasting,6215352832.0,Mid
NXT,Nextpower Inc.,Technology,Solar,13848555520.0,Large
NXTC,"NextCure, Inc.",Healthcare,Biotechnology,44766780.0,Micro
NXTG,First Trust Indxx NextG ETF,,,,Unknown
NXTT,Next Technology Holding Inc.,Technology,Software - Application,27148998.0,Micro
NXXT,"NextNRG, Inc.",Utilities,Utilities - Renewable,213942016.0,Micro
NYAX,Nayax Ltd.,Technology,Software - Infrastructure,1813227136.0,Small
NYXH,Nyxoah SA,Healthcare,Medical Instruments & Supplies,192328272.0,Micro
NZAC,SPDR MSCI ACWI Climate Paris Al,,,,Unknown
NZUS,State Street SPDR MSCI USA Clim,,,,Unknown
OABI,"OmniAb, Inc.",Healthcare,Biotechnology,277833888.0,Micro
OABIW,"OmniAb, Inc.",,,,Unknown
OACC,Oaktree Acquisition Corp. III L,Financial Services,Shell Companies,260577344.0,Micro
OACCU,Oaktree Acquisition Corp. III L,Financial Services,Shell Companies,,Unknown
OACCW,Oaktree Acquisition Corp. III L,,,,Unknown
OAKU,Oak Woods Acquisition Corporati,Financial Services,Shell Companies,64671672.0,Micro
OAKUR,Oak Woods Acquisition Corporati,,,,Unknown
OAKUU,Oak Woods Acquisition Corporati,Financial Services,Shell Companies,,Unknown
OAKUW,Oak Woods Acquisition Corporati,,,,Unknown
OBA,Oxley Bridge Acquisition Limite,Financial Services,Shell Companies,316876192.0,Small
OBAWU,Oxley Bridge Acquisition Limite,Financial Services,Shell Companies,,Unknown
OBAWW,Oxley Bridge Acquisition Limite,,,,Unknown
OBIL,US Treasury 12 Month Bill ETF,,,,Unknown
OBIO,"Orchestra BioMed Holdings, Inc.",Healthcare,Biotechnology,243927648.0,Micro
OBT,"Orange County Bancorp, Inc.",Financial Services,Banks - Regional,383358112.0,Small
OBTC,Osprey Bitcoin Trust,,,,Unknown
OCC,Optical Cable Corporation,Technology,Communication Equipment,39207364.0,Micro
OCCI,"OFS Credit Company, Inc.",Financial Services,Asset Management,135084464.0,Micro
